SrcIP,SrcPort,DstIP,DstPort,Proto,StartTime,EndTime,Duration,TotalPackets,TotalBytes,PacketsPerSec,BytesPerSec,FwdPackets,BwdPackets,FwdBytes,BwdBytes,FwdPktRatio,FwdByteRatio,DownUpByteRatio,DownUpPktRatio,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenCV,FwdPktLenMin,FwdPktLenMax,FwdPktLenMean,FwdPktLenStd,FwdPktLenCV,BwdPktLenMin,BwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenCV,PktLenEntropy,FwdPktLenEntropy,BwdPktLenEntropy,IATMin,IATMax,IATMean,IATStd,IATCV,FwdIATMin,FwdIATMax,FwdIATMean,FwdIATStd,FwdIATCV,BwdIATMin,BwdIATMax,BwdIATMean,BwdIATStd,BwdIATCV,ActiveMin,ActiveMax,ActiveMean,ActiveStd,ActiveCV,IdleMin,IdleMax,IdleMean,IdleStd,IdleCV,FwdActiveMin,FwdActiveMax,FwdActiveMean,FwdActiveStd,FwdActiveCV,FwdIdleMin,FwdIdleMax,FwdIdleMean,FwdIdleStd,FwdIdleCV,BwdActiveMin,BwdActiveMax,BwdActiveMean,BwdActiveStd,BwdActiveCV,BwdIdleMin,BwdIdleMax,BwdIdleMean,BwdIdleStd,BwdIdleCV,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,FwdTCP_FIN,FwdTCP_SYN,FwdTCP_RST,FwdTCP_PSH,FwdTCP_ACK,FwdTCP_URG,FwdTCP_ECE,FwdTCP_CWR,BwdTCP_FIN,BwdTCP_SYN,BwdTCP_RST,BwdTCP_PSH,BwdTCP_ACK,BwdTCP_URG,BwdTCP_ECE,BwdTCP_CWR
2603:1063:27:1::14,443,fd00::1be9:ab1d:6ff6:11d7,37400,6,1771383825.3668504,1771383825.3688476,0.001997232437133789,2,168,1001.3856989375671,84116.39871075565,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.001997232437133789,0.001997232437133789,0.001997232437133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001997232437133789,0.001997232437133789,0.001997232437133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2603:1063:27:2::14,443,fd00::1be9:ab1d:6ff6:11d7,43270,6,1771383825.3692338,1771383825.3700712,0.0008373260498046875,2,168,2388.5558086560363,200638.68792710706,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.0008373260498046875,0.0008373260498046875,0.0008373260498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008373260498046875,0.0008373260498046875,0.0008373260498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10.0.2.15,53606,52.112.95.128,443,6,1771383730.9795115,1771383857.9315357,126.95202422142029,42,17269,0.3308336378059378,136.02776407787476,19,23,6769,10500,0.4523809523809524,0.3919740575597892,1.5511892450879008,1.2105263157894737,54,1514,411.1666666666666,572.7348987338229,1.3929507062841258,54,1514,356.2631578947368,534.912645215736,1.5014537241984023,60,1494,456.5217391304348,610.2935858007728,1.3368335688969308,3.3171146728722967,2.6411209338130157,2.148379761140027,-1.0728836059570312e-05,47.01551699638367,3.096390834668788,11.210803935982495,3.620603642944733,1.6689300537109375e-06,47.015761852264404,5.140804939799839,14.87231449370633,2.892993347902711,0.0,47.01580548286438,5.7684113870967515,14.941813543479538,2.590282235574008,0.0,0.5152850151062012,0.12895458936691284,0.25755364845451356,1.9972429807961272,34.41724681854248,47.01551699638367,42.14540195465088,6.767968510141323,0.16058616589832894,0.0,0.5152850151062012,0.17176167170206708,0.29749994218094566,1.7320508075688774,45.00344204902649,47.015761852264404,46.00960195064545,1.4229249787855087,0.030926696134252193,0.0,0.4682612419128418,0.11706531047821046,0.23413062095642093,2.0,34.41724681854248,47.01580548286438,42.145596424738564,6.768134576748801,0.1605893652219393,0,2,1,13,41,0,0,0,0,1,0,7,18,0,0,0,0,1,1,6,23,0,0,0
2620:1ec:46::35,443,fd00::1be9:ab1d:6ff6:11d7,38234,6,1771383868.5636892,1771383868.5744045,0.010715246200561523,2,168,186.6499343613021,15678.594486349375,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.010715246200561523,0.010715246200561523,0.010715246200561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010715246200561523,0.010715246200561523,0.010715246200561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2620:1ec:bdf::35,443,fd00::1be9:ab1d:6ff6:11d7,48690,6,1771383868.5745804,1771383868.5750005,0.0004200935363769531,2,168,4760.844494892168,399910.9375709421,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.0004200935363769531,0.0004200935363769531,0.0004200935363769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004200935363769531,0.0004200935363769531,0.0004200935363769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
fe80::2,0,ff02::1,0,58,1771383655.7428288,1771383655.7428288,0.0,1,110,0.0,0.0,1,0,110,0,1.0,1.0,0.0,0.0,110,110,110.0,0.0,0.0,110,110,110.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe80::8ad1:c17d:42b2:d04,0,ff02::16,0,0,1771383655.7540448,1771383656.089799,0.3357541561126709,2,260,5.956739368935313,774.3761179615908,2,0,260,0,1.0,1.0,0.0,0.0,130,130,130.0,0.0,0.0,130,130,130.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357541561126709,0.3357541561126709,0.3357541561126709,0.0,0.0,0.3357541561126709,0.3357541561126709,0.3357541561126709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357541561126709,0.3357541561126709,0.3357541561126709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357541561126709,0.3357541561126709,0.3357541561126709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607:f8b0:4020:c07::5f,443,fd00::1be9:ab1d:6ff6:11d7,47478,6,1771383946.973532,1771383946.98515,0.01161813735961914,2,168,172.14463369587523,14460.149230453519,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.01161813735961914,0.01161813735961914,0.01161813735961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01161813735961914,0.01161813735961914,0.01161813735961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2607:f8b0:4020:800::200a,443,fd00::1be9:ab1d:6ff6:11d7,43124,6,1771383946.9852955,1771383946.9958274,0.010531902313232422,2,168,189.89921673382534,15951.534205641328,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.010531902313232422,0.010531902313232422,0.010531902313232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010531902313232422,0.010531902313232422,0.010531902313232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2607:f8b0:4020:802::200a,443,fd00::1be9:ab1d:6ff6:11d7,57130,6,1771383946.9959178,1771383947.0066082,0.010690450668334961,2,168,187.08285198153393,15714.95956644885,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.010690450668334961,0.010690450668334961,0.010690450668334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010690450668334961,0.010690450668334961,0.010690450668334961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2607:f8b0:4020:801::200a,443,fd00::1be9:ab1d:6ff6:11d7,33180,6,1771383947.0067604,1771383947.017275,0.01051473617553711,2,168,190.20924221123758,15977.576345743957,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.01051473617553711,0.01051473617553711,0.01051473617553711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01051473617553711,0.01051473617553711,0.01051473617553711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10.0.2.15,43790,52.123.128.14,443,6,1771383825.3704472,1771383952.3271697,126.95672249794006,35,8221,0.27568449556161073,64.75434965748576,17,18,6079,2142,0.4857142857142857,0.739447755747476,0.3523605856226353,1.0588235294117647,54,1514,234.88571428571427,346.24216036387793,1.4740877767589986,54,1514,357.5882352941176,457.39343824867143,1.2791065060416869,60,457,119.00000000000001,116.57413697628093,0.9796145964393354,3.281539175143334,2.9314931674619147,1.7799500009615414,2.384185791015625e-07,46.90444493293762,3.734021249939414,12.24111420192074,3.278265811186628,1.0728836059570312e-05,46.904733657836914,5.772021219134331,15.681188318054204,2.7167586054726978,2.384185791015625e-07,46.90478706359863,7.4668737159055825,16.72409733260526,2.239772355729062,0.0,0.48780345916748047,0.12210857868194581,0.24379663331030416,1.996556146520362,34.60404086112976,46.90444493293762,42.15609606107076,6.612152596772029,0.15684926296764115,0.0,0.48780345916748047,0.16260115305582684,0.28163345846197546,1.732050807568877,44.9598023891449,46.904733657836914,45.932268023490906,1.3752740890338802,0.029941349474198197,0.0,0.4240133762359619,0.10600334405899049,0.21200668811798096,1.9999999999999998,34.60404086112976,46.90478706359863,42.17094659805298,6.621690373937936,0.1570201977454226,0,2,1,14,34,0,0,0,0,1,0,8,16,0,0,0,0,1,1,6,18,0,0,0
10.0.2.15,55108,13.107.246.35,443,6,1771383868.5751476,1771383958.68265,90.10750246047974,98,75883,1.0875897935688743,842.1385337284378,37,61,5550,70333,0.37755102040816324,0.07313891121858651,12.672612612612612,1.6486486486486487,54,1514,774.3163265306123,675.9361068588057,0.8729456989333969,54,1514,150.0,298.5949504670908,1.9906330031139388,60,1494,1152.9999999999998,546.8023408874545,0.47424314040542465,2.6451210932679206,1.4018466397181502,1.8956840797869101,-2.6941299438476562e-05,45.00243544578552,0.9289433243348427,6.424066372595319,6.9154556626963055,2.6226043701171875e-06,45.00243544578552,2.5029861794577704,10.447201076257395,4.1738948309017845,0.0,45.00312066078186,1.5013807733853657,8.141029743338322,5.422361793658543,0.000274658203125,0.15669560432434082,0.052546580632527665,0.09019591633165477,1.7164944939504059,44.94742727279663,45.00243544578552,44.97493135929108,0.038896652141127926,0.0008648518400260442,0.0,0.15669560432434082,0.0522318681081136,0.09046824933748926,1.7320508075688774,44.94837141036987,45.00243544578552,44.9754034280777,0.038229046060715366,0.0008499989582494629,0.0,0.13229846954345703,0.044099489847819015,0.07638255700429043,1.7320508075688774,44.94742727279663,45.00312066078186,44.975273966789246,0.03938117231160917,0.0008756182861874085,1,2,0,55,97,0,0,0,1,1,0,6,36,0,0,0,0,1,0,49,61,0,0,0
10.0.2.15,55108,13.107.246.35,443,6,1771383958.6829488,1771383958.6829488,0.0,1,60,0.0,0.0,1,0,60,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.0.2.15,55108,13.107.246.35,443,6,1771383958.6829782,1771383958.68317,0.0001919269561767578,2,114,10420.631055900622,593975.9701863354,1,1,54,60,0.5,0.47368421052631576,1.1111111111111112,1.0,54,60,57.0,4.242640687119285,0.07443229275647868,54,54,54.0,0.0,0.0,60,60,60.0,0.0,0.0,1.0,0.0,0.0,0.0001919269561767578,0.0001919269561767578,0.0001919269561767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001919269561767578,0.0001919269561767578,0.0001919269561767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
10.0.2.15,54424,64.233.178.94,443,6,1771383753.714073,1771383993.9530504,240.23897743225098,58,22900,0.24142626904227643,95.3217510528988,28,30,15355,7545,0.4827586206896552,0.6705240174672489,0.4913708889612504,1.0714285714285714,54,1514,394.8275862068965,567.5340978373956,1.4374226058763733,54,1514,548.3928571428571,645.64629344819,1.177342638655117,60,1494,251.49999999999997,448.2774502624386,1.7824153091945871,3.0836242642208815,2.847684729083431,1.3721597626314754,0.0,45.05696487426758,4.214718902320191,12.921028191442335,3.0656915658905137,4.76837158203125e-07,45.05719709396362,8.897739904898184,17.785970927477194,1.9989313148708763,0.0,45.057210206985474,8.28350046585346,17.29178708585993,2.0874975690700746,0.00023221969604492188,0.24524235725402832,0.03528853825160435,0.09258094526613836,2.623541519516731,14.790598392486572,45.05696487426758,39.99865961074829,12.34939552717884,0.30874523414930527,0.0,0.24060916900634766,0.03437273842947824,0.09094171776467229,2.6457513110645907,14.791258096694946,45.05719709396362,39.9997280438741,12.349593206937632,0.30874192927991556,0.0,0.22806382179260254,0.03258054597037179,0.08620002221631134,2.645751311064591,14.790598392486572,45.057210206985474,39.998908281326294,12.349517329770729,0.30874635984843035,1,2,0,16,57,0,0,0,1,1,0,11,27,0,0,0,0,1,0,5,30,0,0,0
10.0.2.15,54424,64.233.178.94,443,6,1771383993.9535084,1771383993.9710288,0.017520427703857422,2,120,114.1524644149906,6849.147864899437,2,0,120,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017520427703857422,0.017520427703857422,0.017520427703857422,0.0,0.0,0.017520427703857422,0.017520427703857422,0.017520427703857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017520427703857422,0.017520427703857422,0.017520427703857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017520427703857422,0.017520427703857422,0.017520427703857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10.0.2.15,35678,142.250.69.46,443,6,1771383755.1552353,1771383995.2692473,240.11401200294495,49,15247,0.20406972334208895,63.499001465241435,24,25,10602,4645,0.4897959183673469,0.6953499048993245,0.43812488209771744,1.0416666666666667,54,1514,311.1632653061224,497.36105040079514,1.5983925670386938,54,1514,441.74999999999994,595.0921192847227,1.3471242089071256,60,1494,185.79999999999998,349.1895378348746,1.8793839495956655,3.0452171077301813,2.515654655744195,1.784381457724494,-0.0001819133758544922,45.71828651428223,5.002375250061354,13.99564910271746,2.797800725274619,9.5367431640625e-07,45.71843647956848,10.439739652301956,18.951257597957394,1.8152998282652244,0.0,45.72122240066528,10.004003345966339,18.65723841415302,1.8649772265095959,0.00030541419982910156,0.11289215087890625,0.017172132219587057,0.04222204436016039,2.458753742415321,14.0574312210083,45.71828651428223,39.99896784623464,12.711478764870005,0.31779516945876934,0.0,0.11274218559265137,0.01610602651323591,0.042612540763434965,2.6457513110645903,14.058349370956421,45.71843647956848,40.00021163622538,12.711626106256823,0.3177889712649619,0.0,0.09526586532592773,0.013609409332275389,0.036007112583682284,2.6457513110645907,14.0574312210083,45.72122240066528,40.000135739644364,12.712066805916798,0.3178005916944376,1,2,0,14,48,0,0,0,1,1,0,7,23,0,0,0,0,1,0,7,25,0,0,0
10.0.2.15,35678,142.250.69.46,443,6,1771383995.2697692,1771383995.28647,0.01670074462890625,2,120,119.75513933302878,7185.308359981726,2,0,120,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01670074462890625,0.01670074462890625,0.01670074462890625,0.0,0.0,0.01670074462890625,0.01670074462890625,0.01670074462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01670074462890625,0.01670074462890625,0.01670074462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01670074462890625,0.01670074462890625,0.01670074462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10.0.2.15,58314,8.8.4.4,443,6,1771383753.7117302,1771383998.7916763,245.07994604110718,30,6482,0.12240903625369703,26.44851243321547,15,15,3074,3408,0.5,0.4742363468065412,1.1086532205595316,1.0,54,1514,216.06666666666666,408.48305863940345,1.8905417709321357,54,1514,204.9333333333333,405.30966409589075,1.9777634877808594,60,1494,227.2,425.5511048712514,1.8730242291868462,2.5311229704790557,1.3699740752745009,1.6922718656836107,-0.00011777877807617188,45.1040563583374,8.451032622107146,17.240158906946952,2.040006195437968,5.9604644775390625e-06,45.1040563583374,17.505704828671046,21.66753274361369,1.237741236681105,2.384185791015625e-07,45.14991903305054,17.504415886742727,21.67594916117842,1.2383131948775894,5.435943603515625e-05,0.12196135520935059,0.015483468770980835,0.0430238009905105,2.7786926577554665,5.001378059387207,45.1040563583374,34.99372547013419,17.423620295103554,0.4979069836383654,0.0,0.12196135520935059,0.015245169401168822,0.043119850655616535,2.8284271247461907,5.00141978263855,45.1040563583374,34.9939866065979,17.42365415808957,0.49790423577531023,0.0,0.05848836898803711,0.007326066493988035,0.020672734782883166,2.821805507750682,5.001432418823242,45.14991903305054,35.00045912606375,17.4281653572169,0.4979410497000792,1,2,0,6,29,0,0,0,0,1,0,2,14,0,0,0,1,1,0,4,15,0,0,0
10.0.2.15,58854,8.8.4.4,443,6,1771383753.4512987,1771383998.8304136,245.3791148662567,30,6578,0.12225979385552607,26.80749746605502,15,15,3170,3408,0.5,0.4819093949528732,1.0750788643533122,1.0,54,1514,219.2666666666667,413.2714673760172,1.884789300893967,54,1514,211.33333333333334,415.4004379024218,1.9656172140493144,60,1494,227.2,425.5511048712514,1.8730242291868462,2.5311229704790557,1.3699740752745009,1.6922718656836107,-3.123283386230469e-05,45.07132148742676,8.46134878849161,17.233230122883306,2.0367001235456037,1.9073486328125e-06,45.07132148742676,17.527081864220754,21.645955315170372,1.2350005256355743,0.0,45.11515164375305,17.50415815625872,21.672757527126823,1.238149091984615,2.384185791015625e-07,0.41512250900268555,0.052061825990676866,0.1466987273877659,2.817779142322754,4.9989988803863525,45.07132148742676,34.99466003690447,17.413149361425997,0.497594471358274,0.0,0.41512250900268555,0.051890313625335686,0.1467679705694863,2.8284271247461907,4.999030351638794,45.07132148742676,34.9948605128697,17.413149767556703,0.49759163238135634,0.0,0.05059003829956055,0.006323784589767456,0.017886267529291067,2.828411890916227,4.999036550521851,45.11515164375305,35.00108913012913,17.41748247565485,0.4976268712924646,1,2,0,6,29,0,0,0,0,1,0,2,14,0,0,0,1,1,0,4,15,0,0,0
10.0.2.15,40766,142.250.69.138,443,6,1771383790.8405612,1771384030.910699,240.07013773918152,39,12383,0.16245252477994834,51.580759342310266,19,20,4440,7943,0.48717948717948717,0.3585560849551805,1.788963963963964,1.0526315789473684,54,1514,317.51282051282055,507.1660099744603,1.5973087611244405,54,1514,233.68421052631578,405.12989036872534,1.7336639452715725,60,1494,397.1499999999999,587.5711177560148,1.4794690110940827,3.0333974671743604,2.2450986816009393,1.9332062193464952,-9.918212890625e-05,46.93560719490051,6.317635203662671,15.570843781869735,2.464663324156875,2.384185791015625e-06,46.93580889701843,13.337229874398973,20.702451015615303,1.5522302015168825,0.0,46.935853481292725,12.634294070695576,20.351146336083367,1.6107861841910525,0.00023317337036132812,0.0742192268371582,0.011519908905029297,0.027678977544937453,2.4027080225307618,12.835513591766357,46.93560719490051,39.99824972947439,13.328223136586963,0.3332201590502472,0.0,0.07401752471923828,0.010573932102748327,0.027975994723954345,2.6457513110645903,12.836146593093872,46.93580889701843,39.99935336907704,13.328425151785446,0.33321601548912716,0.0,0.05590200424194336,0.007986000605991908,0.02112897157346571,2.645751311064591,12.835513591766357,46.935853481292725,39.999280889829,13.328699651284552,0.3332234818919899,1,2,0,11,38,0,0,0,1,1,0,6,18,0,0,0,0,1,0,5,20,0,0,0
10.0.2.15,40766,142.250.69.138,443,6,1771384030.9110525,1771384030.9271166,0.016064167022705078,2,120,124.5006975570661,7470.041853423966,2,0,120,0,1.0,1.0,0.0,0.0,60,60,60.0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016064167022705078,0.016064167022705078,0.016064167022705078,0.0,0.0,0.016064167022705078,0.016064167022705078,0.016064167022705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016064167022705078,0.016064167022705078,0.016064167022705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016064167022705078,0.016064167022705078,0.016064167022705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10.0.2.15,46434,52.123.183.95,443,6,1771383970.9607534,1771384096.3258286,125.36507511138916,43,17261,0.34299823903741705,137.68587451220594,20,23,6759,10502,0.46511627906976744,0.39157638607264933,1.5537801449918627,1.15,54,1514,401.4186046511628,565.1292828303028,1.4078303204740756,54,1514,337.95,523.3986580639636,1.5487458442490416,60,1494,456.60869565217405,605.2042284243946,1.325432989312614,3.3741989184805283,2.5609640474436812,2.3053206513329316,-4.172325134277344e-05,46.591876745224,2.984882740747361,10.960133324214015,3.6718806988946553,7.62939453125e-06,46.59228706359863,4.851013534947445,14.434464537733001,2.9755564344945458,2.384185791015625e-07,46.593387842178345,5.697219046679411,14.776815176050716,2.593689141136901,0.0,0.5605311393737793,0.1406131386756897,0.2799460608223938,1.9908954700745407,33.19430685043335,46.591876745224,41.600874185562134,7.322791941807986,0.1760249534455555,0.0,0.5605311393737793,0.18684371312459308,0.3236228042066191,1.7320508075688774,45.01643896102905,46.59228706359863,45.80436301231384,1.1142928794469042,0.024327221386035706,0.0,0.5342180728912354,0.13355451822280884,0.2671090364456177,2.0,33.19430685043335,46.593387842178345,41.60153365135193,7.323415897322869,0.17603716148298487,0,2,1,14,42,0,0,0,0,1,0,7,19,0,0,0,0,1,1,7,23,0,0,0
2603:1063:8:12a::365:7ea3,443,fd00::1be9:ab1d:6ff6:11d7,59696,6,1771384139.1641402,1771384139.1819763,0.01783609390258789,2,168,112.13217484293544,9419.102686806576,1,1,94,74,0.5,0.5595238095238095,0.7872340425531915,1.0,74,94,84.0,14.142135623730951,0.16835875742536846,94,94,94.0,0.0,0.0,74,74,74.0,0.0,0.0,1.0,0.0,0.0,0.01783609390258789,0.01783609390258789,0.01783609390258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01783609390258789,0.01783609390258789,0.01783609390258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
